date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:48	31282/31282	---M--	200	added ('OK')	image/jpeg	etag:%227a32-635a7a12-b9530dac06855642;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/depo02-ok-300x300.jpg	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/depo02-ok-300x300.jpg	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:48	31214/31214	---M--	200	added ('OK')	image/jpeg	etag:%2279ee-635a7a12-dc31bd559cc35f2;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/depo03-ok-300x300.jpg	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/depo03-ok-300x300.jpg	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:48	1142635/1142635	---M--	200	added ('OK')	image/png	etag:%22116f6b-635a7a04-9d4babb40df0dd1c;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/facion-1024x1024.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/facion-1024x1024.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:48	32507/32507	---M--	200	added ('OK')	image/jpeg	etag:%227efb-635a7a12-d4ba554c3425ed06;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/depo04-ok-300x300.jpg	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/depo04-ok-300x300.jpg	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:48	385278/385278	---M--	200	added ('OK')	image/png	etag:%225e0fe-635a7a14-e7b4ea4a4def7923;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/logo-1153-1-1024x1024.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/logo-1153-1-1024x1024.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:49	313858/313858	---M--	200	added ('OK')	image/png	etag:%224ca02-635a7a16-1781aaaf5615c15d;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/campanhas-ipad-1024x933.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/campanhas-ipad-1024x933.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:49	287959/287959	---M--	200	added ('OK')	image/png	etag:%22464d7-635a7a17-a2cc1efcac9f21c1;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/bonus-programa-envio-whatsapp.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/bonus-programa-envio-whatsapp.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:49	594390/594390	---M--	200	added ('OK')	image/png	etag:%22911d6-635a7a19-8aabf3ae8ce704c8;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/artes-ipad.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/artes-ipad.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:49	278581/278581	---M--	200	added ('OK')	image/png	etag:%2244035-635a7a1b-6d03f82b23cf0fa4;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/whatsapp-ipad.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/whatsapp-ipad.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:50	10920/10920	---M--	200	added ('OK')	image/png	etag:%222aa8-635a7a1d-bd3a56b2052498be;;;%22	https://escritoriolucrativo.com.br/wp-content/uploads/2022/10/icon-bonus-emagrecimento-1-300x89.png	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/uploads/2022/10/icon-bonus-emagrecimento-1-300x89.png	(from https://escritoriolucrativo.produtoprincipal.com.br/)
